digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,2637.0,0.29235033259423504,0.30103,1.7856226867356404,
2,1435.0,0.1590909090909091,0.176091,4.225011417665721,
3,1175.0,0.13026607538802662,0.124939,1.5141924793714072,
4,885.0,0.09811529933481153,0.09691,0.36914845188102746,
5,718.0,0.07960088691796009,0.0791812,0.12811799111464678,
6,698.0,0.07738359201773835,0.0669468,3.944930811413535,
7,608.0,0.06740576496674058,0.0579919,3.802729185557295,
8,487.0,0.053991130820399115,0.0511525,1.1998191835561927,
