digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,89.0,0.19517543859649122,0.30103,4.87680907359804,
2,76.0,0.16666666666666666,0.176091,0.4668815375042635,
3,70.0,0.15350877192982457,0.124939,1.7742906656358894,
4,58.0,0.12719298245614036,0.09691,2.10675724229005,
5,22.0,0.04824561403508772,0.0791812,2.3597714162579644,
6,30.0,0.06578947368421052,0.0669468,0.005197786599654008,
7,55.0,0.1206140350877193,0.0579919,5.621181406788687,
8,27.0,0.05921052631578947,0.0511525,0.6747700483383194,
