digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,2704.0,0.29961218836565096,0.30103,0.2821611792741527,
2,1694.0,0.18770083102493074,0.176091,2.881800443404994,
3,1133.0,0.12554016620498615,0.124939,0.15680530277911475,
4,844.0,0.0935180055401662,0.09691,1.0714625593059344,
5,690.0,0.07645429362880886,0.0791812,0.9398995051774824,
6,507.0,0.056177285318559554,0.0669468,4.072505821270322,
7,514.0,0.05695290858725762,0.0579919,0.3997851077992652,
8,508.0,0.05628808864265928,0.0511525,2.1906432695293736,
