digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,8803.0,0.2251694590101036,0.30103,32.69408315031284,
2,7423.0,0.18987082747154369,0.176091,7.146492135104318,
3,5146.0,0.13162808543291982,0.124939,3.9923445939538897,
4,3773.0,0.09650850492390331,0.09691,0.2597955592521161,
5,3082.0,0.07883361043611715,0.0791812,0.24515919977704603,
6,2531.0,0.06473973653919939,0.0669468,1.735934647025949,
7,2362.0,0.060416933111651104,0.0579919,2.040660750676082,
8,2522.0,0.06450952807264355,0.0511525,11.97630286690493,
