digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,1531.0,0.34389038634321656,0.30103,6.218132989228104,
2,631.0,0.1417340521114106,0.176091,5.998766596113971,
3,655.0,0.14712488769092544,0.124939,4.454327535760294,
4,350.0,0.07861635220125786,0.09691,4.100658681960441,
5,280.0,0.06289308176100629,0.0791812,3.9971041458243937,
6,345.0,0.07749326145552561,0.0669468,2.7855864287864143,
7,149.0,0.033468104222821204,0.0579919,6.968845236407185,
8,301.0,0.06761006289308176,0.0511525,4.950369382019395,
