digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,3234.0,0.3267987065481002,0.30103,5.57745321299098,
2,1864.0,0.1883589329021827,0.176091,3.1908081843663902,
3,1230.0,0.12429264349232012,0.124939,0.17926057804665554,
4,880.0,0.0889248181083266,0.09691,2.6681371896678794,
5,696.0,0.07033144704931285,0.0791812,3.241725673852998,
6,593.0,0.0599232012934519,0.0669468,2.775466280180347,
7,544.0,0.0549717057396928,0.0579919,1.2639412023482068,
8,483.0,0.048807599029911074,0.0511525,1.0360070241441788,
