digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,75.0,0.2336448598130841,0.30103,2.571140278970055,
2,23.0,0.07165109034267912,0.176091,4.839326025052791,
3,55.0,0.17133956386292834,0.124939,2.4298436786905477,
4,29.0,0.09034267912772585,0.09691,0.3033984955573832,
5,39.0,0.12149532710280374,0.0791812,2.704277239230544,
6,43.0,0.13395638629283488,0.0669468,4.691989344751992,
7,22.0,0.06853582554517133,0.0579919,0.6888459518466659,
8,19.0,0.059190031152647975,0.0511525,0.5269738873782531,
