digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,1413.0,0.3173854447439353,0.30103,2.362725629025081,
2,830.0,0.18643306379155436,0.176091,1.7919859285404114,
3,570.0,0.1280323450134771,0.124939,0.6015567615263709,
4,328.0,0.07367475292003593,0.09691,5.21519773228763,
5,262.0,0.05884995507637017,0.0791812,4.996176171772794,
6,322.0,0.07232704402515723,0.0669468,1.4063708838357052,
7,229.0,0.05143755615453729,0.0579919,1.8390335612411066,
8,222.0,0.04986522911051213,0.0511525,0.3558522283091785,
