digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,2947.0,0.35297640435980354,0.30103,10.335645173455488,
2,1291.0,0.15462929692178704,0.176091,5.134044709190831,
3,980.0,0.11737932686549288,0.124939,2.0725160799960642,
4,658.0,0.07881183375254522,0.09691,5.571376564637973,
5,558.0,0.06683435141933165,0.0791812,4.157799932843341,
6,510.0,0.061085159899389146,0.0669468,2.1210862465078044,
7,466.0,0.055815067672775186,0.0579919,0.8275910789592972,
8,483.0,0.05785123966942149,0.0511525,2.7534588699922558,
