digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,2564.0,0.2858735644999443,0.30103,3.1177018958839007,
2,2063.0,0.23001449436949492,0.176091,13.393454872254992,
3,965.0,0.10759281971234251,0.124939,4.952331377217809,
4,911.0,0.10157208161444978,0.09691,1.4746115365045818,
5,717.0,0.07994202252202029,0.0791812,0.24729148758215985,
6,540.0,0.060207380978927416,0.0669468,2.532613922774565,
7,414.0,0.04615899208384435,0.0579919,4.7720129365234945,
8,391.0,0.04359460363474189,0.0511525,3.2249727135378463,
